Fundamentals_Sector_2025_4,Fundamentals_Industry_2025_4,Ticker,Company Name,Fundamentals_Officer_Ms_Count_2025_4,Fundamentals_Officer_Mr_Count_2025_4,Fundamentals_Officer_None_Count_2025_4,Fundamentals_Officer_%female_2025_4,Fundamentals_CEO_age_2025_4,Fundamentals_unclear_gender_2025_4,Fundamentals_Country_2025_4,Fundamentals_Market Cap_2025_4
Healthcare,Medical Devices,INMD,InMode Ltd.,1,6,0,0.1428571428571428,71.0,[],Israel,991563136.0
Healthcare,Medical Devices,INSP,"Inspire Medical Systems, Inc.",2,8,0,0.2,61.0,[],United States,4343874560.0
Healthcare,Medical Devices,IRIX,IRIDEX Corporation,1,3,0,0.25,51.0,[],United States,17434946.0
Healthcare,Medical Devices,IRMD,IRADIMED CORPORATION,0,7,0,0.0,71.0,[],United States,651013120.0
Healthcare,Medical Devices,IRTC,"iRhythm Technologies, Inc.",2,7,0,0.0,45.0,[],United States,3140318976.0
Healthcare,Medical Devices,ITGR,Integer Holdings Corporation,3,7,0,0.3,56.0,[],United States,3974134016.0
Healthcare,Medical Devices,KIDS,OrthoPediatrics Corp.,0,9,0,0.0,45.0,[],United States,506684736.0
Healthcare,Medical Devices,LAB,Standard BioTools Inc.,1,5,0,0.1666666666666666,61.0,[],United States,443413600.0
Healthcare,Medical Devices,LFWD,Lifeward Ltd.,3,4,0,0.4285714285714285,67.0,[],Israel,14988723.0
Healthcare,Medical Devices,LIVN,LivaNova PLC,4,6,0,0.4,51.0,[],United Kingdom,1882746368.0
Healthcare,Medical Devices,LNSR,"LENSAR, Inc.",1,3,0,0.25,67.0,[],United States,162487040.0
Healthcare,Medical Devices,LUCD,Lucid Diagnostics Inc.,2,8,0,0.0,58.0,[],United States,124052216.0
Healthcare,Medical Devices,LUNG,Pulmonx Corporation,4,6,0,0.4,51.0,[],United States,171679744.0
Healthcare,Medical Distribution,AHG,Akso Health Group,4,0,0,1.0,37.0,[],China,475393216.0
Healthcare,Medical Distribution,CAH,"Cardinal Health, Inc.",5,5,0,0.5,51.0,[],United States,32560949248.0
Healthcare,Medical Distribution,COR,"Cencora, Inc.",3,7,0,0.3,57.0,[],United States,55336054784.0
Healthcare,Medical Distribution,COSM,Cosmos Health Inc.,0,5,0,0.0,59.0,[],Greece,7675668.0
Healthcare,Medical Distribution,EDAP,EDAP TMS S.A.,1,6,0,0.1428571428571428,62.0,[],France,53096780.0
Healthcare,Medical Distribution,HSIC,"Henry Schein, Inc.",2,8,0,0.2,74.0,[],United States,7682115072.0
Healthcare,Medical Instruments & Supplies,AKYA,"Akoya Biosciences, Inc.",1,6,0,0.0,55.0,[],United States,52058136.0
Healthcare,Medical Instruments & Supplies,ALC,Alcon Inc.,2,8,0,0.2,59.0,[],Switzerland,45766176768.0
Healthcare,Medical Instruments & Supplies,ALGN,"Align Technology, Inc.",4,6,0,0.4,67.0,[],United States,12513837056.0
Healthcare,Medical Instruments & Supplies,ANGO,"AngioDynamics, Inc.",3,7,0,0.3,60.0,[],United States,379269376.0
Healthcare,Medical Instruments & Supplies,ATR,"AptarGroup, Inc.",5,5,0,0.5,59.0,[],United States,9450171392.0
Healthcare,Medical Instruments & Supplies,ATRC,"AtriCure, Inc.",2,6,0,0.0,53.0,[],United States,1547179264.0
Healthcare,Medical Instruments & Supplies,AVR,Anteris Technologies Global Corp.,0,5,0,0.0,57.0,[],Australia,104225424.0
Healthcare,Medical Instruments & Supplies,AVTR,"Avantor, Inc.",3,7,0,0.3,50.0,[],United States,10286065664.0
Healthcare,Medical Instruments & Supplies,BAX,Baxter International Inc.,4,6,0,0.4,67.0,[],United States,14646545408.0
Healthcare,Medical Instruments & Supplies,BDX,"Becton, Dickinson and Company",4,6,0,0.4,51.0,[],United States,56597180416.0
Healthcare,Medical Instruments & Supplies,BLCO,Bausch + Lomb Corporation,1,9,0,0.1,54.0,[],Canada,4246341632.0
Healthcare,Medical Instruments & Supplies,BLFS,"BioLife Solutions, Inc.",3,4,0,0.4285714285714285,64.0,[],United States,1014682880.0
Healthcare,Medical Instruments & Supplies,BNGO,"Bionano Genomics, Inc.",2,6,0,0.25,56.0,[],United States,12028000.0
Healthcare,Medical Instruments & Supplies,COO,"The Cooper Companies, Inc.",1,7,0,0.125,54.0,[],United States,15602643968.0
Healthcare,Medical Instruments & Supplies,DXR,Daxor Corporation,2,4,0,0.3333333333333333,55.0,[],United States,37549112.0
Healthcare,Medical Instruments & Supplies,EKSO,"Ekso Bionics Holdings, Inc.",4,4,0,0.5,53.0,[],United States,11732647.0
Healthcare,Medical Instruments & Supplies,EMBC,Embecta Corp.,3,7,0,0.3,55.0,[],United States,642966464.0
Healthcare,Medical Instruments & Supplies,FEMY,Femasys Inc.,4,6,0,0.4,56.0,[],United States,33123000.0
Healthcare,Medical Instruments & Supplies,GCTK,"GlucoTrack, Inc.",1,6,0,0.1428571428571428,55.0,[],United States,1928291.0
Healthcare,Medical Instruments & Supplies,HBIO,"Harvard Bioscience, Inc.",3,4,0,0.4285714285714285,66.0,[],United States,16047526.0
Healthcare,Medical Instruments & Supplies,HOLX,"Hologic, Inc.",4,6,0,0.4,60.0,[],United States,12768021504.0
Healthcare,Medical Instruments & Supplies,ICUI,"ICU Medical, Inc.",2,5,0,0.2857142857142857,52.0,[],United States,3358061824.0
Healthcare,Medical Instruments & Supplies,INFU,"InfuSystem Holdings, Inc.",2,4,0,0.3333333333333333,49.0,[],United States,103190520.0
Healthcare,Medical Instruments & Supplies,ISRG,"Intuitive Surgical, Inc.",1,9,0,0.1,58.0,[],United States,167773028352.0
Healthcare,Medical Instruments & Supplies,KMTS,"Kestra Medical Technologies, Ltd.",2,7,0,0.2222222222222222,60.0,[],United States,1193614848.0
Healthcare,Medical Instruments & Supplies,KRMD,"KORU Medical Systems, Inc.",1,2,0,0.3333333333333333,56.0,[],United States,100402824.0
Healthcare,Medical Instruments & Supplies,LMAT,"LeMaitre Vascular, Inc.",1,9,0,0.1,59.0,[],United States,1907668096.0
Healthcare,Medical Instruments & Supplies,LUCY,"Innovative Eyewear, Inc.",0,5,0,0.0,31.0,[],United States,4208222.0
Healthcare,Pharmaceutical Retailers,HITI,High Tide Inc.,3,6,0,0.3333333333333333,42.0,[],Canada,186328992.0
Healthcare,Pharmaceutical Retailers,HKPD,Hong Kong Pharma Digital Technology Holdings Limited,1,3,0,0.25,56.0,[],Hong Kong,9973700.0
Industrials,Aerospace & Defense,ACHR,Archer Aviation Inc.,2,8,0,0.2,45.0,[],United States,3821701376.0
Industrials,Aerospace & Defense,AIR,AAR Corp.,4,6,0,0.4,47.0,[],United States,1870176768.0
Industrials,Aerospace & Defense,AIRI,Air Industries Group,1,4,0,0.2,60.0,[],United States,10578078.0
Industrials,Aerospace & Defense,ATRO,Astronics Corporation,2,5,0,0.2857142857142857,61.0,[],United States,748503424.0
Industrials,Aerospace & Defense,AVAV,"AeroVironment, Inc.",2,8,0,0.2,55.0,[],United States,4062378752.0
Industrials,Aerospace & Defense,AXON,"Axon Enterprise, Inc.",4,6,0,0.4,53.0,[],United States,42849148928.0
Industrials,Aerospace & Defense,BWXT,"BWX Technologies, Inc.",2,8,0,0.2,62.0,[],United States,9340538880.0
Industrials,Aerospace & Defense,BYRN,Byrna Technologies Inc.,2,6,0,0.0,65.0,[],United States,467851008.0
Industrials,Aerospace & Defense,CAE,CAE Inc.,3,7,0,0.3,63.0,[],Canada,7432012288.0
Industrials,Aerospace & Defense,CDRE,"Cadre Holdings, Inc.",0,4,0,0.0,66.0,[],United States,1228391936.0
Industrials,Aerospace & Defense,CODA,"Coda Octopus Group, Inc.",2,1,0,0.6666666666666666,57.0,[],United States,72883992.0
Industrials,Aerospace & Defense,CVU,"CPI Aerostructures, Inc.",2,1,0,0.6666666666666666,59.0,[],United States,44762172.0
Industrials,Aerospace & Defense,CW,Curtiss-Wright Corporation,1,7,0,0.125,60.0,[],United States,11872131072.0
Industrials,Aerospace & Defense,DCO,Ducommun Incorporated,1,4,0,0.2,60.0,[],United States,828034432.0
Industrials,Aerospace & Defense,DPRO,Draganfly Inc.,1,3,0,0.25,55.0,[],Canada,14152477.0
Industrials,Aerospace & Defense,DRS,"Leonardo DRS, Inc.",3,7,0,0.3,70.0,[],United States,9346819072.0
Industrials,Aerospace & Defense,EH,EHang Holdings Limited,1,3,0,0.25,46.0,[],China,1023380480.0
Industrials,Aerospace & Defense,ERJ,Embraer S.A.,2,8,0,0.2,63.0,[],Brazil,7912904704.0
Industrials,Aerospace & Defense,ESLT,Elbit Systems Ltd.,1,9,0,0.1,61.0,[],Israel,17516081152.0
Industrials,Aerospace & Defense,EVTL,Vertical Aerospace Ltd.,0,9,0,0.0,56.0,[],United Kingdom,282406016.0
Industrials,Aerospace & Defense,GD,General Dynamics Corporation,5,5,0,0.5,66.0,[],United States,73770156032.0
Industrials,Aerospace & Defense,GE,General Electric Company,1,9,0,0.1,53.0,[],United States,189669916672.0
Industrials,Aerospace & Defense,GPUS,"Hyperscale Data, Inc.",1,9,0,0.1,64.0,[],United States,3473100.0
Industrials,Aerospace & Defense,HEI,HEICO Corporation,1,7,0,0.125,86.0,[],United States,29218689024.0
Industrials,Aerospace & Defense,HII,"Huntington Ingalls Industries, Inc.",2,8,0,0.2,60.0,[],United States,8477636608.0
Industrials,Aerospace & Defense,HOVR,New Horizon Aircraft Ltd.,0,7,0,0.0,44.0,[],Canada,14437146.0
Industrials,Aerospace & Defense,HWM,Howmet Aerospace Inc.,2,8,0,0.2,70.0,[],United States,48733868032.0
Industrials,Aerospace & Defense,HXL,Hexcel Corporation,3,7,0,0.3,60.0,[],United States,4026705152.0
Industrials,Aerospace & Defense,ISSC,"Innovative Solutions and Support, Inc.",0,2,0,0.0,67.0,[],United States,104569992.0
Industrials,Aerospace & Defense,KITT,"Nauticus Robotics, Inc.",3,4,0,0.4285714285714285,66.0,[],United States,26140902.0
Industrials,Aerospace & Defense,KRMN,Karman Holdings Inc.,2,7,0,0.2222222222222222,64.0,[],United States,4387549184.0
Industrials,Aerospace & Defense,KTOS,"Kratos Defense & Security Solutions, Inc.",3,7,0,0.3,60.0,[],United States,4929677824.0
Industrials,Aerospace & Defense,KWE,KWESST Micro Systems Inc.,1,3,0,0.25,45.0,[],Canada,2227520.0
Industrials,Aerospace & Defense,LHX,"L3Harris Technologies, Inc.",1,9,0,0.1,63.0,[],United States,40291360768.0
Industrials,Aerospace & Defense,LMT,Lockheed Martin Corporation,2,8,0,0.2,63.0,[],United States,107021582336.0
Industrials,Aerospace & Defense,LOAR,Loar Holdings Inc.,1,7,0,0.125,60.0,[],United States,7665761792.0
Industrials,Aerospace & Defense,LUNR,"Intuitive Machines, Inc.",2,8,0,0.2,59.0,[],United States,791559040.0
Industrials,Airlines,AAL,American Airlines Group Inc.,2,8,0,1.0,60.0,[],United States,5911608320.0
Industrials,Airlines,ALGT,Allegiant Travel Company,3,7,0,0.3,42.0,[],United States,754621056.0
Industrials,Airlines,ALK,"Alaska Air Group, Inc.",5,5,0,0.5,57.0,[],United States,5310251520.0
Industrials,Airlines,AZUL,Azul S.A.,0,5,0,0.0,48.0,[],Brazil,218000928.0
Industrials,Airlines,CPA,"Copa Holdings, S.A.",0,6,0,0.0,66.0,[],Panama,3576492544.0
Industrials,Airlines,DAL,"Delta Air Lines, Inc.",2,8,0,0.2,66.0,[],United States,25576247296.0
Industrials,Airlines,FLYX,"flyExclusive, Inc.",0,7,0,0.0,52.0,[],United States,246398528.0
Industrials,Airlines,JBLU,JetBlue Airways Corporation,5,5,0,0.5,50.0,[],United States,1245505152.0
Industrials,Airlines,LTM,LATAM Airlines Group S.A.,2,8,0,0.2,55.0,[],Chile,9054481408.0
Industrials,Airlines,LUV,Southwest Airlines Co.,4,6,0,0.4,63.0,[],United States,13719413760.0
Industrials,Airports & Air Services,ASLE,AerSale Corporation,3,7,0,0.3,67.0,[],United States,350571872.0
Industrials,Airports & Air Services,ASR,"Grupo Aeroportuario del Sureste, S. A. B. de C. V.",0,5,0,0.0,60.0,[],Mexico,8560074752.0
Industrials,Airports & Air Services,BLDE,"Blade Air Mobility, Inc.",1,5,0,0.1666666666666666,57.0,[],United States,205485376.0
Industrials,Airports & Air Services,CAAP,Corporación América Airports S.A.,1,7,0,0.125,46.0,[],Luxembourg,2907030016.0
Industrials,Airports & Air Services,JOBY,"Joby Aviation, Inc.",3,6,0,0.3333333333333333,50.0,[],United States,4474800640.0
Industrials,Building Products & Equipment,AAON,"AAON, Inc.",1,9,0,0.1,64.0,[],United States,6591604224.0
Industrials,Building Products & Equipment,AEHL,Antelope Enterprise Holdings Limited,2,2,0,0.5,29.0,[],United States,2099109.0
Industrials,Building Products & Equipment,AIRJ,AirJoule Technologies Corporation,0,10,0,0.0,61.0,[],United States,281706432.0
Industrials,Building Products & Equipment,APOG,"Apogee Enterprises, Inc.",3,6,0,0.3333333333333333,55.0,[],United States,983512320.0
Industrials,Building Products & Equipment,APT,"Alpha Pro Tech, Ltd.",2,2,0,0.5,64.0,[],Canada,47516756.0
Industrials,Building Products & Equipment,ARLO,"Arlo Technologies, Inc.",3,6,0,1.0,50.0,[],United States,932697920.0
Industrials,Building Products & Equipment,ASPN,"Aspen Aerogels, Inc.",2,8,0,0.2,67.0,[],United States,413808192.0
Industrials,Building Products & Equipment,AWI,"Armstrong World Industries, Inc.",3,5,0,0.375,62.0,[],United States,5771189760.0
Industrials,Building Products & Equipment,AZEK,The AZEK Company Inc.,4,6,0,0.4,58.0,[],United States,6696124416.0
Industrials,Building Products & Equipment,CARR,Carrier Global Corporation,3,7,0,0.3,55.0,[],United States,50478497792.0
Industrials,Building Products & Equipment,CSL,Carlisle Companies Incorporated,2,8,0,0.2,59.0,[],United States,15342358528.0
Industrials,Building Products & Equipment,FBIN,"Fortune Brands Innovations, Inc.",4,6,0,0.4,49.0,[],United States,6146310144.0
Industrials,Building Products & Equipment,GMS,GMS Inc.,2,8,0,0.2,55.0,[],United States,2679635968.0
Industrials,Building Products & Equipment,ILAG,Intelligent Living Application Group Inc.,0,4,0,0.0,45.0,[],Hong Kong,6874020.0
Industrials,Building Products & Equipment,INVE,"Identiv, Inc.",3,5,0,0.375,56.0,[],United States,74913432.0
Industrials,Building Products & Equipment,JBI,"Janus International Group, Inc.",2,8,0,0.2,50.0,[],United States,870629824.0
Industrials,Building Products & Equipment,JELD,"JELD-WEN Holding, Inc.",3,7,0,0.3,51.0,[],United States,436645024.0
Industrials,Building Products & Equipment,LII,Lennox International Inc.,2,7,0,0.2222222222222222,53.0,[],United States,19298119680.0
Industrials,Building Products & Equipment,LMB,"Limbach Holdings, Inc.",2,8,0,0.2,41.0,[],United States,947214144.0
Industrials,Building Products & Equipment,LPX,Louisiana-Pacific Corporation,3,7,0,0.3,64.0,[],United States,5722889216.0
Industrials,Business Equipment & Supplies,ACCO,ACCO Brands Corporation,3,7,0,0.3,53.0,[],United States,322104288.0
Industrials,Business Equipment & Supplies,ACTG,Acacia Research Corporation,2,5,0,0.2857142857142857,46.0,[],United States,274325536.0
Industrials,Business Equipment & Supplies,EBF,"Ennis, Inc.",1,3,0,0.25,74.0,[],United States,471608416.0
Industrials,Business Equipment & Supplies,EHGO,Eshallgo Inc.,0,3,0,0.0,45.0,[],China,26739298.0
Industrials,Conglomerates,BOC,Boston Omaha Corporation,1,8,0,0.1111111111111111,43.0,[],United States,464566720.0
Industrials,Conglomerates,BOOM,DMC Global Inc.,0,7,0,0.0,61.0,[],United States,129542128.0
Industrials,Conglomerates,CODI,Compass Diversified,4,6,0,0.4,53.0,[],United States,1220327808.0
Industrials,Conglomerates,CRESY,"Cresud Sociedad Anónima, Comercial, Inmobiliaria, Financiera y Agropecuaria",1,5,0,0.1666666666666666,58.0,[],Argentina,725566208.0
Industrials,Conglomerates,DLX,Deluxe Corporation,3,7,0,0.3,60.0,[],United States,636771264.0
Industrials,Conglomerates,FBYD,"Falcon's Beyond Global, Inc.",3,7,0,0.3,58.0,[],United States,296850400.0
Industrials,Conglomerates,FIP,FTAI Infrastructure Inc.,0,6,0,0.0,53.0,[],United States,395925440.0
Industrials,Conglomerates,GFF,Griffon Corporation,0,8,0,0.0,66.0,[],United States,3122965248.0
Industrials,Conglomerates,HON,Honeywell International Inc.,1,9,0,0.1,57.0,[],United States,124431638528.0
Industrials,Conglomerates,LGPS,LogProstyle Inc.,1,9,0,0.1,43.0,[],Japan,87512768.0
Industrials,Consulting Services,AERT,"Aeries Technology, Inc",0,6,0,0.0,46.0,[],Singapore,31591622.0
Industrials,Consulting Services,BAH,Booz Allen Hamilton Holding Corporation,5,5,0,0.5,56.0,[],United States,14080449536.0
Industrials,Consulting Services,DGNX,Diginex Limited,1,5,0,0.1666666666666666,46.0,[],United Kingdom,2598299392.0
Industrials,Consulting Services,EFX,Equifax Inc.,2,8,0,0.2,66.0,[],United States,27334725632.0
Industrials,Consulting Services,FCN,"FTI Consulting, Inc.",3,7,0,0.3,66.0,[],United States,5915717120.0
Industrials,Consulting Services,FORR,"Forrester Research, Inc.",3,7,0,0.3,70.0,[],United States,171208624.0
Industrials,Consulting Services,GRNQ,Greenpro Capital Corp.,0,3,0,0.0,51.0,[],Malaysia,7044745.0
Industrials,Consulting Services,HURN,Huron Consulting Group Inc.,5,5,0,0.5,63.0,[],United States,2481190144.0
Industrials,Consulting Services,ICFI,"ICF International, Inc.",2,8,0,0.2,63.0,[],United States,1525955968.0
Industrials,Consulting Services,INTJ,Intelligent Group Limited,1,2,0,0.3333333333333333,31.0,[],Hong Kong,7217437.0
Industrials,Electrical Equipment & Parts,ADN,"Advent Technologies Holdings, Inc.",2,4,0,0.3333333333333333,60.0,[],United States,6843589.0
Industrials,Electrical Equipment & Parts,ADSE,ADS-TEC Energy PLC,1,6,0,0.1428571428571428,56.0,[],Ireland,646106176.0
Industrials,Electrical Equipment & Parts,AEIS,"Advanced Energy Industries, Inc.",2,8,0,0.2,62.0,[],United States,3204583936.0
Industrials,Electrical Equipment & Parts,AMPX,"Amprius Technologies, Inc.",2,5,0,0.0,69.0,[],United States,242340000.0
Industrials,Electrical Equipment & Parts,APWC,Asia Pacific Wire & Cable Corporation Limited,1,3,0,0.25,64.0,[],Taiwan,32573596.0
Industrials,Electrical Equipment & Parts,ATKR,Atkore Inc.,3,7,0,0.3,60.0,[],United States,1948858368.0
Industrials,Electrical Equipment & Parts,AYI,Acuity Inc.,4,6,0,0.4,56.0,[],United States,7101791232.0
Industrials,Electrical Equipment & Parts,BE,Bloom Energy Corporation,3,7,0,0.0,62.0,[],United States,3816059904.0
Industrials,Electrical Equipment & Parts,CBAT,"CBAK Energy Technology, Inc.",0,4,0,0.0,42.0,[],China,64747588.0
Industrials,Electrical Equipment & Parts,CCTG,CCSC Technology International Holdings Limited,0,5,0,0.0,35.0,[],Hong Kong,16561115.0
Industrials,Electrical Equipment & Parts,DFLI,Dragonfly Energy Holdings Corp.,0,6,0,0.0,50.0,[],United States,4706336.0
Industrials,Electrical Equipment & Parts,EAF,GrafTech International Ltd.,0,6,0,0.0,46.0,[],United States,146343264.0
Industrials,Electrical Equipment & Parts,ENR,"Energizer Holdings, Inc.",2,8,0,0.2,53.0,[],United States,1932577280.0
Industrials,Electrical Equipment & Parts,ENS,EnerSys,2,8,0,0.2,59.0,[],United States,3187794176.0
Industrials,Electrical Equipment & Parts,ENVX,Enovix Corporation,1,3,0,0.25,60.0,[],United States,1147644032.0
Industrials,Electrical Equipment & Parts,EOSE,"Eos Energy Enterprises, Inc.",2,8,0,0.2,55.0,[],United States,1043294720.0
Industrials,Electrical Equipment & Parts,EPOW,"Sunrise New Energy Co., Ltd.",1,1,0,0.5,56.0,[],China,27526740.0
Industrials,Electrical Equipment & Parts,ESP,Espey Mfg. & Electronics Corp.,2,2,0,0.5,59.0,[],United States,81441656.0
Industrials,Electrical Equipment & Parts,FCEL,"FuelCell Energy, Inc.",2,8,0,0.2,57.0,[],United States,80240720.0
Industrials,Electrical Equipment & Parts,FLUX,"Flux Power Holdings, Inc.",1,6,0,0.1428571428571428,41.0,[],United States,23893686.0
Industrials,Electrical Equipment & Parts,GWH,"ESS Tech, Inc.",1,5,0,0.1666666666666666,44.0,[],United States,24812790.0
Industrials,Electrical Equipment & Parts,HAYW,"Hayward Holdings, Inc.",1,9,0,0.1,55.0,[],United States,2501318144.0
Industrials,Electrical Equipment & Parts,HUBB,Hubbell Incorporated,2,8,0,0.0,59.0,[],United States,17614667776.0
Industrials,Electrical Equipment & Parts,IPWR,Ideal Power Inc.,0,3,0,0.0,64.0,[],United States,42483636.0
Industrials,Electrical Equipment & Parts,KE,"Kimball Electronics, Inc.",3,5,0,0.375,53.0,[],United States,319947744.0
Industrials,Electrical Equipment & Parts,LNKS,Linkers Industries Limited,1,2,0,0.3333333333333333,58.0,[],Malaysia,7657950.0
Industrials,Electrical Equipment & Parts,LTBR,Lightbridge Corporation,3,6,0,0.3333333333333333,61.0,[],United States,145555232.0
Industrials,Engineering & Construction,ACA,"Arcosa, Inc.",2,8,0,0.2,58.0,[],United States,3713111296.0
Industrials,Engineering & Construction,ACM,AECOM,2,8,0,0.2,59.0,[],United States,12347229184.0
Industrials,Engineering & Construction,AMRC,"Ameresco, Inc.",3,7,0,0.3,77.0,[],United States,483641728.0
Industrials,Engineering & Construction,APG,APi Group Corporation,2,8,0,0.2,58.0,[],United States,9488190464.0
Industrials,Engineering & Construction,BBCP,"Concrete Pumping Holdings, Inc.",0,6,0,0.0,64.0,[],United States,324936768.0
Industrials,Engineering & Construction,BLD,TopBuild Corp.,3,7,0,0.3,54.0,[],United States,8131480576.0
Industrials,Engineering & Construction,BLNK,Blink Charging Co.,2,8,0,0.2,52.0,[],United States,67897264.0
Industrials,Engineering & Construction,BWMN,Bowman Consulting Group Ltd.,1,9,0,0.1,68.0,[],United States,371255840.0
